tokens,rewards
"2,1,0,4,1,3,5,0,5,1,2,2,0,0,2,0,0,0,0",0.6416404942925594
"4,0,2,5,3,1,5,0,0",0.5345371520393327
"2,2,4,0,4,5,0,3,4,0,5,0,0",0.9999999456867871
"1,5,3,3,4,3,1,0,4,1,5,2,3,0,0,0,0,0,3,0,0,0,0",0.7306523263969831
"3,1,5,2,0,5,2,3,1,4,2,0,3,3,4,0,0,0,0,0,0,0,0",0.544496232086074
"4,0,3,5,4,0,0",0.5353179225553865
"3,0,4,1,5,0,1,2,2,4,3,5,0,4,1,0,0,0,0,0,0",0.9606516985322294
"3,2,0,0,3,0,2,2,5,1,2,0,1,2,5,0,0,0,0",0.544496232086074
"4,5,3,0,1,4,3,0,5,2,4,2,0,0,0,0,0",3.333333326150183e-16
"2,3,0,5,2,3,3,0,3,5,1,0,4,1,0,0,0,0,0",0.9979918289244916
"4,3,3,1,5,2,5,4,2,3,2,0,3,1,0,0,0,0,0,0,0,0,0",0.39377904857069024
"2,2,0,0,4,3,5,2,3,0,2,5,0,2,0,0,0",0.9606515958948229
"3,5,4,5,1,2,0,4,3,0,4,4,4,4,0,0,0,0,0,0,0",0.544496083474478
"4,1,0,5,2,4,5,1,3,1,1,4,0,0,0,0,0,0,0",0.0
"3,5,2,4,4,4,3,0,5,4,3,1,1,1,0,0,0,0,0,0,0,0,0",0.8661055299221263
"4,5,1,5,3,3,0,1,1,3,3,2,0,0,3,0,0,0,0,0,0",0.8609517116150219
"1,5,2,4,0,4,0,1,1,2,2,3,0,5,0,0,0,0,0",0.9606515822640544
"2,3,2,2,0,4,5,4,5,0,3,4,0,0,0,0,0",0.9999999998099594
"2,1,2,2,4,0,2,0,0,2,5,4,4,0,0,0,0,0,5",0.0
"4,0,3,0,4,5,1,3,5,2,4,0,3,0,3,0,0,0,0",0.5405805539626098
"3,2,5,1,4,1,5,2,4,2,2,0,0,0,2,0,0,0,0,0,0",0.0
"1,5,1,0,3,1,1,2,5,0,1,0,0,0,3,0,0",0.08954719194860238
"2,1,4,3,1,1,5,4,3,4,0,1,4,0,0,0,0,5,0,0,0,0,0",0.0
"3,0,1,5,4,2,5,0,2,3,0,0,3,0,0",0.0
